#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35D5E
#Date Time: 2023-12-04 09:04:05.231
#Sample rate: 5000Hz
#Samples: 25000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.4998066666666667,0.8692700253020804
-0.4996066666666668,0.8692700253020804
-0.4994066666666668,0.8689359220672028
-0.4992066666666668,0.8692700253020804
-0.4990066666666668,0.8689359220672028
-0.4988066666666668,0.8692700253020804
-0.4986066666666669,0.8692700253020804
-0.4984066666666669,0.8692700253020804
-0.4982066666666669,0.8689359220672028
-0.4980066666666669,0.8692700253020799
-0.497806666666667,0.8692700253020804
-0.4976066666666665,0.8689359220672028
-0.4974066666666666,0.8689359220672028
-0.4972066666666666,0.8692700253020804
-0.4970066666666666,0.8689359220672028
-0.4968066666666666,0.8692700253020804
-0.4966066666666666,0.8692700253020804
-0.4964066666666667,0.8692700253020804
-0.4962066666666667,0.8692700253020804
-0.4960066666666667,0.8692700253020804
-0.4958066666666667,0.8692700253020804
-0.4956066666666668,0.8692700253020804
-0.4954066666666668,0.8689359220672028
-0.4952066666666668,0.8689359220672028
-0.4950066666666668,0.8692700253020804
-0.4948066666666668,0.8692700253020804
-0.4946066666666669,0.8692700253020804
-0.4944066666666669,0.8692700253020804
-0.4942066666666669,0.8692700253020804
-0.4940066666666669,0.8689359220672034
-0.4938066666666669,0.8689359220672028
-0.4936066666666665,0.8692700253020799
-0.4934066666666665,0.8689359220672034
-0.4932066666666666,0.8692700253020804
-0.4930066666666666,0.8692700253020804
-0.4928066666666666,0.8689359220672028
-0.4926066666666666,0.8689359220672028
-0.4924066666666667,0.8689359220672028
-0.4922066666666667,0.8692700253020804
-0.4920066666666667,0.8692700253020804
-0.4918066666666667,0.8692700253020804
-0.4916066666666667,0.8692700253020804
-0.4914066666666668,0.8692700253020804
-0.4912066666666668,0.8689359220672028
-0.4910066666666668,0.8689359220672028
-0.4908066666666668,0.8692700253020804
-0.4906066666666669,0.8692700253020804
-0.4904066666666669,0.8692700253020804
-0.4902066666666669,0.8692700253020804
-0.4900066666666669,0.8692700253020804
-0.4898066666666669,0.8692700253020804
-0.4896066666666665,0.8692700253020804
-0.4894066666666665,0.8692700253020804
-0.4892066666666666,0.8692700253020804
-0.4890066666666666,0.8692700253020804
-0.4888066666666666,0.8692700253020804
-0.4886066666666666,0.8692700253020804
-0.4884066666666667,0.8689359220672028
-0.4882066666666667,0.8692700253020804
-0.4880066666666667,0.8689359220672028
-0.4878066666666667,0.8692700253020804
-0.4876066666666667,0.8689359220672028
-0.4874066666666668,0.8692700253020804
-0.4872066666666668,0.8689359220672028
-0.4870066666666668,0.8689359220672028
-0.4868066666666668,0.8689359220672028
-0.4866066666666669,0.8689359220672028
-0.4864066666666669,0.8692700253020804
-0.4862066666666669,0.8692700253020804
-0.4860066666666669,0.8692700253020804
-0.4858066666666669,0.8689359220672034
-0.4856066666666665,0.8689359220672028
-0.4854066666666665,0.8689359220672028
-0.4852066666666666,0.8689359220672028
-0.4850066666666666,0.8692700253020804
-0.4848066666666666,0.8692700253020804
-0.4846066666666666,0.8689359220672028
-0.4844066666666667,0.8689359220672028
-0.4842066666666667,0.8689359220672028
-0.4840066666666667,0.8689359220672028
-0.4838066666666667,0.8689359220672028
-0.4836066666666667,0.8689359220672028
-0.4834066666666668,0.8689359220672028
-0.4832066666666668,0.8689359220672028
-0.4830066666666668,0.8692700253020804
-0.4828066666666668,0.8692700253020804
-0.4826066666666669,0.8692700253020804
-0.4824066666666669,0.8692700253020804
-0.4822066666666669,0.8689359220672028
-0.4820066666666669,0.8692700253020799
-0.4818066666666669,0.8692700253020804
-0.4816066666666665,0.8692700253020804
-0.4814066666666665,0.8692700253020799
-0.4812066666666666,0.8689359220672028
-0.4810066666666666,0.8692700253020804
-0.4808066666666666,0.8692700253020804
-0.4806066666666666,0.8692700253020804
-0.4804066666666666,0.8692700253020804
-0.4802066666666667,0.8692700253020804
-0.4800066666666667,0.8692700253020804
-0.4798066666666667,0.8692700253020804
-0.4796066666666667,0.8692700253020804
-0.4794066666666668,0.8692700253020804
-0.4792066666666668,0.8692700253020804
-0.4790066666666668,0.8692700253020804
-0.4788066666666668,0.8692700253020804
-0.4786066666666668,0.8692700253020804
-0.4784066666666669,0.8692700253020804
-0.4782066666666669,0.8692700253020804
-0.4780066666666669,0.8692700253020804
-0.4778066666666669,0.8692700253020804
-0.4776066666666665,0.8692700253020804
-0.4774066666666665,0.8692700253020804
-0.4772066666666666,0.8692700253020804
-0.4770066666666666,0.8692700253020804
-0.4768066666666666,0.8692700253020804
-0.4766066666666666,0.8692700253020804
-0.4764066666666666,0.8692700253020804
-0.4762066666666667,0.8689359220672028
-0.4760066666666667,0.8692700253020804
