#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35D5E
#Date Time: 2023-12-04 09:04:39.169
#Sample rate: 5000Hz
#Samples: 25000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.4998988402061855,0.8692700253020804
-0.4996988402061855,0.8692700253020804
-0.4994988402061855,0.8692700253020804
-0.4992988402061855,0.8692700253020804
-0.4990988402061856,0.8692700253020804
-0.4988988402061856,0.8692700253020804
-0.4986988402061856,0.8692700253020804
-0.4984988402061856,0.8692700253020804
-0.4982988402061856,0.8692700253020804
-0.4980988402061857,0.8692700253020804
-0.4978988402061857,0.8692700253020804
-0.4976988402061853,0.8692700253020804
-0.4974988402061853,0.8692700253020804
-0.4972988402061853,0.8692700253020804
-0.4970988402061853,0.8692700253020804
-0.4968988402061854,0.8692700253020804
-0.4966988402061854,0.8692700253020804
-0.4964988402061854,0.8692700253020804
-0.4962988402061854,0.8692700253020804
-0.4960988402061854,0.8692700253020804
-0.4958988402061855,0.8692700253020804
-0.4956988402061855,0.8692700253020804
-0.4954988402061855,0.8692700253020804
-0.4952988402061855,0.8692700253020804
-0.4950988402061856,0.8692700253020804
-0.4948988402061856,0.8692700253020804
-0.4946988402061856,0.8692700253020804
-0.4944988402061856,0.8692700253020804
-0.4942988402061856,0.8692700253020804
-0.4940988402061857,0.8692700253020804
-0.4938988402061857,0.8689359220672034
-0.4936988402061853,0.8692700253020804
-0.4934988402061853,0.8692700253020804
-0.4932988402061853,0.8692700253020804
-0.4930988402061853,0.8692700253020804
-0.4928988402061854,0.8692700253020804
-0.4926988402061854,0.8692700253020804
-0.4924988402061854,0.8689359220672028
-0.4922988402061854,0.8692700253020804
