#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35D5E
#Date Time: 2023-12-04 08:57:36.519
#Sample rate: 5000Hz
#Samples: 25000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 mV Attenuation: 1 X Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.4999415715245132,0.8689359220672028
-0.4997415715245133,0.8689359220672028
-0.4995415715245133,0.8689359220672028
-0.4993415715245133,0.8686018188323252
-0.4991415715245133,0.8689359220672028
-0.4989415715245133,0.8686018188323252
-0.4987415715245134,0.8689359220672028
-0.4985415715245134,0.8689359220672028
-0.4983415715245134,0.8689359220672028
-0.4981415715245134,0.8686018188323258
-0.4979415715245135,0.8686018188323252
-0.497741571524513,0.8686018188323252
-0.4975415715245131,0.8686018188323252
-0.4973415715245131,0.8686018188323252
-0.4971415715245131,0.8686018188323252
-0.4969415715245131,0.8686018188323252
-0.4967415715245131,0.8686018188323252
-0.4965415715245132,0.8689359220672028
-0.4963415715245132,0.8689359220672028
-0.4961415715245132,0.8689359220672028
-0.4959415715245132,0.8689359220672028
-0.4957415715245133,0.8686018188323252
-0.4955415715245133,0.8686018188323252
-0.4953415715245133,0.8689359220672028
-0.4951415715245133,0.8686018188323252
-0.4949415715245133,0.8689359220672028
-0.4947415715245134,0.8689359220672028
-0.4945415715245134,0.8689359220672028
-0.4943415715245134,0.8689359220672028
-0.4941415715245134,0.8689359220672028
-0.4939415715245135,0.8689359220672028
-0.493741571524513,0.8686018188323252
-0.4935415715245131,0.8686018188323252
-0.4933415715245131,0.8686018188323252
-0.4931415715245131,0.8689359220672028
-0.4929415715245131,0.8686018188323252
-0.4927415715245131,0.8689359220672028
-0.4925415715245132,0.8689359220672028
-0.4923415715245132,0.8686018188323252
-0.4921415715245132,0.8689359220672028
-0.4919415715245132,0.8686018188323252
-0.4917415715245133,0.8689359220672028
-0.4915415715245133,0.8689359220672028
-0.4913415715245133,0.8686018188323252
-0.4911415715245133,0.8689359220672028
-0.4909415715245133,0.8689359220672028
-0.4907415715245134,0.8689359220672028
-0.4905415715245134,0.8689359220672028
-0.4903415715245134,0.8686018188323252
-0.4901415715245134,0.8686018188323252
-0.4899415715245135,0.8689359220672023
-0.489741571524513,0.8689359220672023
-0.4895415715245131,0.8686018188323252
-0.4893415715245131,0.8686018188323252
-0.4891415715245131,0.8686018188323252
-0.4889415715245131,0.8686018188323252
-0.4887415715245131,0.8689359220672028
-0.4885415715245132,0.8686018188323252
-0.4883415715245132,0.8686018188323252
-0.4881415715245132,0.8686018188323252
-0.4879415715245132,0.8686018188323252
-0.4877415715245133,0.8689359220672028
-0.4875415715245133,0.8689359220672028
-0.4873415715245133,0.8686018188323252
-0.4871415715245133,0.8686018188323252
-0.4869415715245133,0.8686018188323252
-0.4867415715245134,0.8689359220672028
-0.4865415715245134,0.8689359220672028
-0.4863415715245134,0.8689359220672028
-0.4861415715245134,0.8689359220672028
-0.4859415715245134,0.8686018188323258
-0.485741571524513,0.8686018188323252
-0.485541571524513,0.8686018188323252
-0.4853415715245131,0.8686018188323252
-0.4851415715245131,0.8686018188323252
-0.4849415715245131,0.8689359220672028
-0.4847415715245131,0.8689359220672028
-0.4845415715245132,0.8689359220672028
-0.4843415715245132,0.8689359220672028
-0.4841415715245132,0.8689359220672028
-0.4839415715245132,0.8689359220672028
-0.4837415715245132,0.8689359220672028
-0.4835415715245133,0.8689359220672028
-0.4833415715245133,0.8686018188323252
-0.4831415715245133,0.8686018188323252
-0.4829415715245133,0.8686018188323252
-0.4827415715245134,0.8689359220672028
-0.4825415715245134,0.8686018188323252
-0.4823415715245134,0.8686018188323252
-0.4821415715245134,0.8686018188323252
-0.4819415715245134,0.8689359220672023
-0.481741571524513,0.8686018188323252
